"","TIMESTAMP","D19_D","D28_W","D31_D","D33_D","D39_W","D4_W","D43_D","D7_D","D15_W","D25_W"
"2800",2023-07-20 10:30:00,8657.255,8951.795,7883.147,7136.87,7906.505,8414.779,7941.506,7923.18,9642.124,9765.854
"2801",2023-07-20 10:40:00,8646.692,8945.382,7876.515,7122.46,7901.151,8410.614,7929.017,7907.61,9636.768,9761.026
"2802",2023-07-20 10:50:00,8637.218,8937.035,7868.457,7105.765,7896.171,8405.318,7915.548,7891.665,9632.636,9756.97
"2803",2023-07-20 11:00:00,8628.336,8926.715,7862.212,7083.32,7888.877,8397.571,7903.523,7875.733,9621.544,9748.749
"2804",2023-07-20 11:10:00,8621.143,8924.193,7857.485,7066.207,7886.026,8391.657,7897.743,7858.762,9617.356,9744.854
"2805",2023-07-20 11:20:00,8613.401,8921.49,7851.797,7050.483,7884.68,8386.396,7893.091,7844.048,9608.728,9743.534
"2806",2023-07-20 11:30:00,8605.728,8920.817,7847.529,7040.917,7882.452,8382.779,7888.159,7831.533,9605.318,9743.205
"2807",2023-07-20 11:40:00,8607.551,8920.826,7845.044,7038.386,7882.368,8381.023,7882.293,7822.814,9602.97,9743.577
"2808",2023-07-20 11:50:00,8605.324,8921.237,7842.845,7035.337,7882.121,8380.841,7875.062,7814.309,9601.644,9743.307
"2809",2023-07-20 12:00:00,8601.617,8919.189,7838.754,7029.669,7881.858,8380.481,7868.341,7805.563,9602.536,9740.428
"2810",2023-07-20 12:10:00,8596.711,8919.188,7836.714,7023.859,7881.464,8381.268,7862.316,7798.79,9604.721,9739.896
"2811",2023-07-20 12:20:00,8589.923,8919.263,7835.056,7019.711,7881.461,8381.411,7855.405,7790.978,9602.685,9739.896
"2812",2023-07-20 12:30:00,8583.51,8919.263,7834.212,7017.372,7881.292,8381.382,7849.83,7786.38,9603.892,9740.123
"2813",2023-07-20 12:40:00,8577.928,8919.263,7831.792,7008.999,7881.05,8379.921,7842.38,7781.411,9602.533,9740.123
"2814",2023-07-20 12:50:00,8569.631,8919.188,7826.824,6999.495,7881.036,8378.331,7829.902,7777.042,9595.971,9740.274
"2815",2023-07-20 13:00:00,8562.992,8919.188,7825.144,6994.44,7881.007,8377.775,7824.167,7774.16,9595.066,9740.877
"2816",2023-07-20 13:10:00,8556.506,8918.433,7822.553,6989.085,7880.595,8376.533,7817.298,7767.591,9594.84,9741.104
"2817",2023-07-20 13:20:00,8548.51,8917.604,7820.892,6985.69,7879.458,8376.523,7811.356,7763.602,9593.482,9741.406
"2818",2023-07-20 13:30:00,8544.232,8918.15,7820.889,6984.968,7879.531,8378.023,7807.449,7760.671,9594.554,9741.421
"2819",2023-07-20 13:40:00,8541.21,8919.127,7820.973,6982.323,7879.54,8378.337,7804.754,7756.173,9595.225,9743.377
"2820",2023-07-20 13:50:00,8536.799,8920.752,7820.912,6981.15,7879.554,8378.197,7801.164,7750.782,9597.912,9745.609
"2821",2023-07-20 14:00:00,8532.135,8920.84,7820.895,6976.03,7879.537,8379.455,7796.117,7744.383,9599.434,9750.752
"2822",2023-07-20 14:10:00,8527.763,8920.693,7820.89,6970.073,7879.532,8379.525,7791.006,7738.672,9599.588,9751.963
"2823",2023-07-20 14:20:00,8523.345,8919.811,7819.838,6965.389,7879.456,8379.524,7785.9,7733.866,9600.88,9751.741
"2824",2023-07-20 14:30:00,8518.228,8919.367,7818.337,6955.453,7879.531,8379.524,7780.043,7728.685,9599.295,9751.668
"2825",2023-07-20 14:40:00,8513.256,8919.454,7817.51,6946.924,7879.907,8379.524,7775.237,7725.606,9597.884,9751.764
"2826",2023-07-20 14:50:00,8506.232,8919.291,7814.432,6938.793,7881.258,8378.549,7768.255,7721.626,9595.311,9751.667
"2827",2023-07-20 15:00:00,8499.84,8919.076,7811.053,6934.151,7880.582,8378.248,7764.2,7717.497,9594.623,9751.516
"2828",2023-07-20 15:10:00,8495.658,8919.17,7807.9,6931.492,7880.657,8378.474,7761.122,7715.771,9597.393,9750.959
"2829",2023-07-20 15:20:00,8493.748,8920.271,7808.35,6930.591,7880.883,8378.474,7759.47,7714.344,9598.501,9750.844
"2830",2023-07-20 15:30:00,8490.404,8920.31,7808.801,6929.772,7880.732,8378.999,7754.965,7712.241,9598.429,9750.631
"2831",2023-07-20 15:40:00,8485.784,8920.734,7809.852,6929.708,7880.883,8379.524,7752.712,7710.589,9599.443,9750.661
"2832",2023-07-20 15:50:00,8482.59,8920.627,7808.35,6927.741,7880.883,8378.549,7749.559,7708.036,9596.462,9750.544
"2833",2023-07-20 16:00:00,8481.606,8920.619,7802.343,6920.737,7880.808,8376.972,7746.479,7706.31,9594.864,9750.755
"2834",2023-07-20 16:10:00,8482.38,8920.557,7795.21,6920.7,7878.405,8371.341,7740.923,7704.057,9593.576,9750.604
"2835",2023-07-20 16:20:00,8482.942,8921.193,7793.784,6920.37,7877.654,8370.364,7739.422,7703.756,9593.086,9751.01
"2836",2023-07-20 16:30:00,8482.706,8921.17,7791.681,6920.103,7874.05,8369.913,7736.569,7701.879,9592.818,9751.04
"2837",2023-07-20 16:40:00,8482.721,8921.186,7789.504,6920.182,7873.224,8369.088,7734.241,7700.753,9592.447,9751.131
"2838",2023-07-20 16:50:00,8483.454,8920.243,7789.504,6919.926,7873.149,8369.613,7733.34,7700.077,9590.735,9750.836
"2839",2023-07-20 17:00:00,8484.349,8918.104,7789.729,6919.676,7871.347,8369.388,7730.862,7699.101,9590.313,9750.478
"2840",2023-07-20 17:10:00,8484.922,8917.765,7790.479,6919.901,7871.197,8369.388,7728.084,7698.726,9590.33,9750.346
"2841",2023-07-20 17:20:00,8484.833,8918.727,7793.183,6920.281,7871.422,8370.514,7727.784,7698.575,9590.305,9751.525
"2842",2023-07-20 17:30:00,8483.225,8918.398,7793.483,6921.543,7871.347,8370.514,7726.658,7696.624,9591.634,9751.646
"2843",2023-07-20 17:40:00,8482.011,8918.241,7793.408,6922.367,7871.272,8370.514,7724.78,7693.319,9591.776,9751.64
"2844",2023-07-20 17:50:00,8481.783,8918.617,7793.559,6922.366,7871.046,8370.514,7724.706,7691.442,9591.775,9751.715
"2845",2023-07-20 18:00:00,8481.783,8919.146,7793.446,6922.366,7870.934,8371.826,7724.743,7691.556,9591.775,9751.79
"2846",2023-07-20 18:10:00,8482.614,8920.125,7793.376,6922.366,7870.938,8373.472,7724.599,7691.337,9591.775,9751.79
"2847",2023-07-20 18:20:00,8483.971,8921.332,7794.063,6922.366,7870.425,8375.107,7724.319,7691.134,9591.775,9752.017
"2848",2023-07-20 18:30:00,8484.801,8922.689,7796.112,6922.366,7870.288,8377.061,7726.365,7690.553,9592.682,9752.167
"2849",2023-07-20 18:40:00,8485.63,8924.122,7799.646,6922.366,7870.222,8378.553,7728.029,7687.939,9595.772,9752.242
"2850",2023-07-20 18:50:00,8486.837,8924.424,7802.081,6922.366,7870.547,8379.545,7730.385,7687.518,9596.376,9752.469
"2851",2023-07-20 19:00:00,8490.381,8925.705,7806.591,6922.366,7870.478,8381.419,7732.045,7687.377,9597.432,9753.072
"2852",2023-07-20 19:10:00,8493.548,8926.686,7811.697,6922.593,7871.001,8382.464,7734.371,7687.376,9599.241,9752.846
"2853",2023-07-20 19:20:00,8496.564,8927.893,7814.853,6924.177,7872.357,8385.17,7736.853,7688.132,9603.615,9754.504
"2854",2023-07-20 19:30:00,8498.751,8928.193,7816.588,6925.383,7874.392,8387.12,7738.215,7688.594,9606.933,9754.654
"2855",2023-07-20 19:40:00,8500.032,8928.345,7818.423,6925.383,7875.846,8389.863,7738.991,7688.694,9608.592,9756.088
"2856",2023-07-20 19:50:00,8504.18,8930.003,7822.512,6927.494,7880.317,8393.735,7742.409,7690.084,9610.93,9757.747
"2857",2023-07-20 20:00:00,8506.065,8931.361,7826.748,6929.756,7883.953,8395.872,7747.321,7690.491,9615.83,9759.557
"2858",2023-07-20 20:10:00,8509.911,8933.774,7831.232,6933.074,7889.939,8399.84,7751.429,7692.42,9620.279,9761.895
"2859",2023-07-20 20:20:00,8515.038,8936.639,7835.621,6938.729,7895.305,8404.901,7754.692,7696.435,9624.352,9765.287
"2860",2023-07-20 20:30:00,8519.865,8941.541,7842.501,6946.421,7900.974,8409.389,7761.186,7701.577,9629.781,9767.927
"2861",2023-07-20 20:40:00,8527.179,8945.387,7849.787,6956.148,7906.47,8413.772,7769.152,7710.066,9635.662,9771.471
"2862",2023-07-20 20:50:00,8534.568,8949.082,7857.034,6966.329,7913.424,8419.388,7781.207,7718.44,9640.338,9773.28
"2863",2023-07-20 21:00:00,8542.864,8952.248,7862.999,6977.188,7920.436,8424.234,7792.723,7726.651,9645.089,9775.77
"2864",2023-07-20 21:10:00,8551.687,8955.643,7868.061,6987.97,7924.899,8428.864,7804.089,7734.411,9648.633,9778.182
"2865",2023-07-20 21:20:00,8561.127,8957.542,7875.289,6999.96,7928.073,8432.945,7817.173,7744.265,9653.232,9779.18
"2866",2023-07-20 21:30:00,8569.469,8959.635,7880.796,7012.728,7931.93,8436.052,7831.09,7756.755,9657.394,9781.667
"2867",2023-07-20 21:40:00,8579.357,8962.838,7884.934,7023.937,7935.091,8437.787,7845.664,7765.323,9662.08,9784.854
"2868",2023-07-20 21:50:00,8589.051,8965.157,7889.665,7035.827,7938.396,8440.791,7857.378,7772.682,9665.324,9788.186
"2869",2023-07-20 22:00:00,8599.672,8967.888,7893.419,7047.765,7940.798,8442.818,7868.866,7779.44,9669.247,9791.131
"2870",2023-07-20 22:10:00,8609.158,8970.689,7897.549,7058.792,7943.351,8445.146,7881.255,7787.774,9672.479,9793.693
"2871",2023-07-20 22:20:00,8617.982,8973.038,7901.025,7068.613,7944.125,8445.927,7891.039,7797.031,9676.282,9794.488
"2872",2023-07-20 22:30:00,8626.689,8974.283,7904.535,7078.89,7945.458,8448.63,7900.48,7806.77,9679.124,9796.647
"2873",2023-07-20 22:40:00,8634.264,8976.502,7908.505,7089.099,7947.319,8450.388,7909.848,7816.205,9681.572,9798.041
"2874",2023-07-20 22:50:00,8641.438,8977.643,7910.544,7099.063,7949.52,8451.768,7918.58,7826.286,9684.222,9799.71
"2875",2023-07-20 23:00:00,8648.983,8979.229,7913.6,7107.362,7950.987,8453.109,7927.181,7836.912,9685.808,9800.24
"2876",2023-07-20 23:10:00,8656.589,8979.596,7916.065,7115.786,7951.888,8454.903,7935.667,7846.749,9688.368,9800.688
"2877",2023-07-20 23:20:00,8661.66,8981.426,7918.962,7123.254,7953.811,8456.707,7943.071,7856.251,9689.301,9802.754
"2878",2023-07-20 23:30:00,8668.405,8983.584,7921.202,7131.726,7955.228,8456.854,7948.769,7864.426,9691.779,9804.271
"2879",2023-07-20 23:40:00,8673.306,8985.263,7922.552,7139.474,7956.649,8457.827,7954.847,7873.283,9693.22,9806.158
"2880",2023-07-20 23:50:00,8679.121,8986.785,7923.955,7145.097,7958.505,8459.925,7959.932,7882.495,9695.894,9807.703
"2881",2023-07-21,8685.373,8987.23,7925.642,7150.582,7960.201,8462.516,7963.73,7890.124,9697.248,9807.928
"2882",2023-07-21 00:10:00,8690.671,8987.55,7928.019,7154.595,7961.818,8463.253,7968.202,7896.772,9699.229,9808.022
"2883",2023-07-21 00:20:00,8695.807,8989.895,7928.605,7159.353,7963.229,8463.389,7972.543,7904.418,9699.688,9808.104
"2884",2023-07-21 00:30:00,8699.58,8991.026,7929.767,7164.182,7964.468,8463.426,7978.288,7912.042,9702.028,9808.935
"2885",2023-07-21 00:40:00,8703.201,8992.762,7931.201,7168.784,7964.7,8463.508,7984.979,7919.108,9703.235,9810.971
"2886",2023-07-21 00:50:00,8706.897,8993.139,7933.127,7172.783,7966.401,8465.213,7989.76,7925.69,9705.121,9810.971
"2887",2023-07-21 01:00:00,8710.066,8993.592,7934.492,7175.876,7967.767,8465.978,7993.905,7931.863,9706.404,9811.424
"2888",2023-07-21 01:10:00,8712.783,8996.081,7934.721,7179.195,7969.948,8466.507,7997.664,7938.026,9708.29,9812.48
"2889",2023-07-21 01:20:00,8715.691,8997.332,7935.097,7182.399,7970.774,8468.986,8000.594,7944.787,9709.091,9813.509
"2890",2023-07-21 01:30:00,8719.354,8998.057,7936.524,7186.404,7971.225,8469.512,8002.997,7950.795,9709.982,9814.252
"2891",2023-07-21 01:40:00,8722.424,8999.704,7937.35,7189.11,7972.427,8470.487,8006.001,7955.603,9711.859,9814.943
"2892",2023-07-21 01:50:00,8726.322,9000.3,7938.552,7192.091,7973.629,8471.99,8009.006,7960.785,9712.975,9817.857
"2893",2023-07-21 02:00:00,8729.408,9000.754,7940.28,7195.578,7974.005,8472.517,8012.161,7964.541,9714.66,9818.565
"2894",2023-07-21 02:10:00,8732.435,9001.595,7940.73,7199.495,7976.183,8473.718,8014.64,7968.747,9716.035,9818.659
"2895",2023-07-21 02:20:00,8734.115,9003.729,7941.331,7201.776,7976.708,8475.445,8016.668,7972.126,9716.211,9819.136
"2896",2023-07-21 02:30:00,8736.084,9003.736,7942.983,7203.517,7976.784,8475.521,8018.846,7976.858,9718.104,9819.445
"2897",2023-07-21 02:40:00,8739.33,9004.416,7943.735,7208.499,7976.784,8475.521,8021.099,7981.516,9720.369,9820.125
"2898",2023-07-21 02:50:00,8741.142,9005.624,7943.862,7213.931,7977.737,8476.552,8024.681,7985.323,9722.105,9820.428
"2899",2023-07-21 03:00:00,8742.877,9006.756,7945.688,7214.762,7978.819,8477.789,8026.591,7990.612,9722.105,9821.182
"2900",2023-07-21 03:10:00,8745.064,9006.756,7946.713,7217.704,7979.837,8477.986,8028.135,7993.958,9722.859,9821.711
"2901",2023-07-21 03:20:00,8747.646,9007.837,7947.075,7220.155,7980.134,8478.883,8031.061,7997.034,9723.967,9822.217
"2902",2023-07-21 03:30:00,8749.846,9010.19,7947.983,7222.12,7982.537,8479.727,8031.962,8001.841,9725.281,9822.466
"2903",2023-07-21 03:40:00,8752.613,9010.463,7948.999,7226.722,7983.102,8481.642,8033.654,8005.937,9727.642,9822.27
"2904",2023-07-21 03:50:00,8753.885,9012.635,7950.177,7234.134,7983.298,8481.992,8036.93,8008.01,9731.159,9823.219
"2905",2023-07-21 04:00:00,8756.252,9012.813,7951.584,7235.001,7984.786,8483.107,8038.344,8011.827,9731.182,9825.053
"2906",2023-07-21 04:10:00,8758.806,9012.875,7953.176,7237.933,7985.176,8484.549,8040.461,8013.495,9733.885,9825.113
"2907",2023-07-21 04:20:00,8761.67,9013.324,7953.405,7239.212,7986.366,8485.234,8042.629,8015.962,9735.691,9826.317
"2908",2023-07-21 04:30:00,8763.104,9014.908,7953.377,7239.816,7987.105,8485.205,8043.819,8019.181,9736.748,9826.619
"2909",2023-07-21 04:40:00,8765.291,9016.116,7954.837,7241.024,7988.953,8487.041,8045.667,8020.802,9737.2,9827.6
"2910",2023-07-21 04:50:00,8766.725,9018.305,7956.245,7241.024,7989.146,8488.143,8047.511,8024,9737.2,9827.751
"2911",2023-07-21 05:00:00,8768.31,9018.833,7956.319,7241.93,7989.82,8488.143,8049.463,8025.952,9737.2,9827.751
"2912",2023-07-21 05:10:00,8770.347,9019.135,7957.581,7243.966,7991.525,8489.092,8050.416,8028.632,9737.2,9827.826
"2913",2023-07-21 05:20:00,8771.328,9021.625,7959.467,7244.042,7993.42,8490.549,8052.688,8031.73,9737.275,9828.732
"2914",2023-07-21 05:30:00,8771.78,9022.153,7959.554,7245.099,7995.626,8491.393,8055.57,8034.312,9737.729,9830.166
"2915",2023-07-21 05:40:00,8774.346,9023.511,7960.298,7247.061,7995.377,8491.146,8056.372,8036.392,9740.067,9830.77
"2916",2023-07-21 05:50:00,8776.61,9024.869,7960.85,7247.815,7995.703,8491.393,8057.523,8038.37,9740.219,9830.77
"2917",2023-07-21 06:00:00,8777.592,9024.945,7960.806,7249.4,7996.57,8492.543,8059.141,8040.663,9740.822,9830.77
"2918",2023-07-21 06:10:00,8780.006,9025.322,7961.557,7250.079,7996.635,8493.74,8061.233,8043.13,9741.577,9830.77
"2919",2023-07-21 06:20:00,8780.383,9025.171,7962.579,7250.079,7996.907,8494.104,8062.634,8045.583,9742.709,9830.77
"2920",2023-07-21 06:30:00,8780.383,9026.152,7963.545,7250.079,7996.667,8493.707,8064.196,8048.572,9743.162,9830.77
"2921",2023-07-21 06:40:00,8780.458,9026.303,7963.479,7250.154,7996.528,8493.626,8064.13,8049.633,9743.236,9830.77
"2922",2023-07-21 06:50:00,8781.666,9026.681,7963.581,7250.154,7996.642,8493.811,8064.245,8051.85,9743.236,9830.77
"2923",2023-07-21 07:00:00,8781.741,9027.359,7963.571,7251.739,7996.621,8493.874,8064.374,8052.28,9743.236,9830.77
"2924",2023-07-21 07:10:00,8781.741,9027.51,7963.748,7252.569,7996.724,8493.833,8064.702,8053.284,9743.236,9830.77
"2925",2023-07-21 07:20:00,8781.364,9027.888,7963.694,7252.343,7996.523,8493.541,8064.351,8053.534,9743.236,9830.845
"2926",2023-07-21 07:30:00,8781.515,9027.812,7963.608,7252.72,7996.507,8493.679,8064.484,8053.442,9743.236,9830.77
"2927",2023-07-21 07:40:00,8781.42,9027.716,7963.474,7252.793,7996.449,8493.541,8064.126,8053.535,9743.133,9830.739
"2928",2023-07-21 07:50:00,8781.256,9027.703,7963.302,7251.334,7996.35,8493.287,8064.251,8053.36,9743.2,9831.034
"2929",2023-07-21 08:00:00,8781.505,9025.463,7962.303,7250.448,7996.404,8493.193,8064.229,8052.587,9743.225,9831.06
"2930",2023-07-21 08:10:00,8781.408,9024.988,7960.671,7250.051,7996.424,8490.956,8062.598,8051.331,9743.198,9830.81
"2931",2023-07-21 08:20:00,8780.763,9024.19,7958.692,7249.716,7996.323,8490.629,8057.613,8047.624,9743.155,9830.687
"2932",2023-07-21 08:30:00,8777.021,9015.54,7953.653,7245.633,7993.688,8489.119,8045.965,8039.655,9742.939,9830.092
"2933",2023-07-21 08:40:00,8768.806,9012.374,7947.793,7239.849,7989.479,8485.362,8034.546,8032.969,9742.168,9827.669
"2934",2023-07-21 08:50:00,8761.827,9012.338,7943.137,7236.807,7988.804,8484.387,8024.707,8027.636,9742.138,9827.251
"2935",2023-07-21 09:00:00,8752.561,9009.62,7935.776,7232.309,7987.376,8481.607,8015.694,8019.674,9740.585,9825.693
"2936",2023-07-21 09:10:00,8743.49,9004.838,7929.392,7224.216,7980.392,8479.053,8006.08,8011.638,9737.284,9822.232
"2937",2023-07-21 09:20:00,8734.705,8999.975,7920.378,7210.542,7965.219,8474.771,7990.456,8001.874,9734.292,9815.774
"2938",2023-07-21 09:30:00,8726.904,8996.548,7910.989,7199.954,7954.478,8469.139,7974.157,7991.433,9731.165,9814.004
"2939",2023-07-21 09:40:00,8717.162,8995.029,7902.351,7190.969,7951.474,8464.407,7963.792,7980.617,9728.213,9810.071
"2940",2023-07-21 09:50:00,8707.504,8993.143,7894.615,7179.877,7949.671,8461.026,7954.779,7969.125,9723.835,9806.976
"2941",2023-07-21 10:00:00,8703.279,8993.745,7894.164,7176.406,7949.896,8463.13,7951.624,7962.891,9723.608,9807.807
"2942",2023-07-21 10:10:00,8700.932,8996.148,7894.325,7174.074,7952.235,8463.436,7949.681,7957.944,9724.345,9807.862
"2943",2023-07-21 10:20:00,8696.701,8997.186,7895.325,7170.215,7955.187,8463.381,7946.699,7950.155,9724.675,9807.43
"2944",2023-07-21 10:30:00,8691.756,8996.831,7895.07,7163.216,7955.381,8463.107,7941.637,7939.909,9725.193,9807.496
"2945",2023-07-21 10:40:00,8684.728,8996.427,7892.595,7155.651,7955.233,8462.949,7935.029,7927.819,9724.831,9806.83
"2946",2023-07-21 10:50:00,8681.064,8996.306,7891.06,7151.245,7955.128,8462.834,7929.743,7920.205,9724.987,9806.999
"2947",2023-07-21 11:00:00,8677.834,8996.544,7891.034,7150.284,7955.327,8463.049,7928.288,7915.97,9724.864,9806.71
"2948",2023-07-21 11:10:00,8675.095,8997.881,7891.043,7149.272,7957.286,8462.816,7927.169,7912.674,9725.073,9806.77
"2949",2023-07-21 11:20:00,8670.552,8997.706,7891.224,7146.269,7958.219,8462.931,7924.045,7908.273,9724.813,9806.73
"2950",2023-07-21 11:30:00,8665.298,8997.656,7887.236,7139.362,7958.287,8463.003,7915.776,7900.155,9722.794,9806.675
"2951",2023-07-21 11:40:00,8661.588,8997.642,7885.304,7134.448,7958.454,8463.186,7910.234,7893.861,9720.742,9806.51
"2952",2023-07-21 11:50:00,8657.812,8997.486,7880.486,7128.033,7958.448,8463.174,7904.445,7886.269,9718.55,9806.807
"2953",2023-07-21 12:00:00,8652.758,8995.224,7871.177,7118.754,7956.867,8459.117,7896.181,7876.277,9711.686,9806.504
"2954",2023-07-21 12:10:00,8645.29,8991.603,7862.894,7108.797,7952.272,8452.346,7889.182,7863.72,9700.219,9806.278
"2955",2023-07-21 12:20:00,8641.291,8991.603,7860.816,7102.612,7951.022,8451.247,7885.677,7858.413,9697.353,9806.278
"2956",2023-07-21 12:30:00,8639.632,8991.603,7860.411,7098.915,7950.999,8451.134,7882.951,7855.462,9696.146,9806.278
"2957",2023-07-21 12:40:00,8636.615,8991.678,7860.351,7093.786,7951.003,8452.485,7881.306,7851.789,9696.146,9806.278
"2958",2023-07-21 12:50:00,8627.487,8991.603,7856.276,7081.642,7950.905,8449.732,7876.854,7845.086,9691.922,9806.278
"2959",2023-07-21 13:00:00,8620.322,8990.924,7850.364,7072.665,7950.927,8443.874,7873.274,7841.132,9682.267,9806.278
"2960",2023-07-21 13:10:00,8613.307,8990.094,7845.475,7066.706,7948.059,8438.373,7869.806,7837.665,9673.592,9806.278
"2961",2023-07-21 13:20:00,8610.968,8990.094,7841.126,7060.143,7948.515,8438.229,7868.536,7836.845,9664.766,9806.278
"2962",2023-07-21 13:30:00,8611.044,8991.074,7837.093,7050.713,7950.564,8441.321,7867.207,7835.216,9657.072,9806.504
"2963",2023-07-21 13:40:00,8611.42,8991.979,7833.784,7047.621,7953.862,8444.54,7863.372,7835.061,9657.071,9809.295
"2964",2023-07-21 13:50:00,8611.405,8993.171,7832.296,7044.742,7956.944,8445.588,7861.2,7834.842,9657.205,9810.485
"2965",2023-07-21 14:00:00,8612.512,8996.46,7832.132,7041.643,7956.861,8446.013,7860.968,7834.986,9655.886,9810.446
"2966",2023-07-21 14:10:00,8616.1,8998.912,7831.853,7038.99,7957.562,8445.637,7861.897,7835.016,9655.162,9811.152
"2967",2023-07-21 14:20:00,8622.606,8998.45,7831.119,7035.747,7957.715,8445.029,7861.754,7835.698,9654.814,9811.307
"2968",2023-07-21 14:30:00,8626.394,8996.103,7827.318,7033.371,7958.042,8443.772,7861.632,7835.953,9654.444,9810.639
"2969",2023-07-21 14:40:00,8629.687,8995.061,7825.031,7032.832,7959.96,8442.909,7862.724,7837.271,9653.949,9808.988
"2970",2023-07-21 14:50:00,8632.333,8991.209,7819.39,7032.509,7960.551,8440.346,7863.015,7839.513,9653.987,9806.014
"2971",2023-07-21 15:00:00,8634.309,8988.651,7817.511,7032.413,7960.548,8438.017,7863.313,7841.538,9654.204,9803.286
"2972",2023-07-21 15:10:00,8637.834,8986.971,7816.609,7033.393,7960.548,8436.89,7863.763,7841.913,9656.212,9801.822
"2973",2023-07-21 15:20:00,8638.639,8984.456,7816.159,7033.976,7960.248,8436.59,7864.289,7842.138,9656.56,9800.21
"2974",2023-07-21 15:30:00,8637.953,8982.412,7811.729,7033.97,7957.62,8436.364,7863.462,7841.913,9656.627,9797.714
"2975",2023-07-21 15:40:00,8636.218,8980.225,7803.395,7033.44,7955.593,8430.958,7862.637,7841.913,9656.626,9794.545
"2976",2023-07-21 15:50:00,8635.615,8979.471,7801.968,7033.667,7954.542,8429.155,7861.586,7841.913,9656.626,9793.867
"2977",2023-07-21 16:00:00,8635.842,8979.471,7798.138,7033.969,7953.416,8425.026,7862.187,7841.913,9656.626,9793.867
"2978",2023-07-21 16:10:00,8636.746,8978.113,7792.883,7033.818,7951.388,8419.62,7861.661,7841.913,9656.701,9793.867
"2979",2023-07-21 16:20:00,8637.123,8978.113,7794.534,7033.969,7951.163,8422.773,7861.511,7841.913,9660.396,9793.867
"2980",2023-07-21 16:30:00,8637.123,8979.471,7799.641,7033.969,7951.463,8429.381,7862.487,7841.838,9666.58,9794.771
"2981",2023-07-21 16:40:00,8637.048,8980.149,7802.569,7033.969,7951.463,8434.862,7862.637,7840.637,9671.029,9795.827
"2982",2023-07-21 16:50:00,8636.294,8980.979,7810.162,7033.969,7952.536,8440.123,7862.734,7840.359,9677.967,9798.315
"2983",2023-07-21 17:00:00,8635.842,8983.015,7818.971,7034.421,7955.701,8445.255,7863.496,7840.37,9685.432,9802.162
"2984",2023-07-21 17:10:00,8635.69,8985.354,7827.634,7038.191,7957.531,8448.288,7865.552,7841.375,9691.087,9803.217
"2985",2023-07-21 17:20:00,8635.615,8986.333,7835.001,7041.509,7958.892,8450.25,7867.738,7841.684,9695.008,9806.31
"2986",2023-07-21 17:30:00,8635.615,8988.443,7842.512,7045.506,7962.498,8453.706,7870.594,7841.685,9699.985,9808.345
"2987",2023-07-21 17:40:00,8635.69,8991.158,7850.32,7051.313,7968.956,8457.686,7874.798,7841.685,9705.791,9812.869
"2988",2023-07-21 17:50:00,8636.67,8994.401,7858.43,7058.778,7976.238,8462.642,7880.729,7842.286,9711.146,9816.413
"2989",2023-07-21 18:00:00,8640.365,8997.342,7865.188,7066.771,7981.119,8467.747,7887.413,7846.341,9716.197,9820.26
"2990",2023-07-21 18:10:00,8644.391,8999.713,7871.419,7073.935,7984.874,8471.951,7894.396,7851.297,9719.996,9823.017
"2991",2023-07-21 18:20:00,8647.967,9001.502,7878.252,7080.813,7987.351,8475.105,7901.078,7854.751,9723.957,9825.99
"2992",2023-07-21 18:30:00,8652.529,9003.369,7882.832,7088.454,7990.655,8478.184,7907.085,7858.58,9727.901,9828.508
"2993",2023-07-21 18:40:00,8656.728,9004.279,7886.587,7095.89,7993.133,8479.235,7911.064,7860.833,9730.648,9831.674
"2994",2023-07-21 18:50:00,8659.337,9005.937,7890.037,7102.089,7993.731,8480.293,7914.139,7862.555,9732.552,9833.024
"2995",2023-07-21 19:00:00,8659.537,9003.883,7890.026,7102.63,7994.544,8480.524,7914.35,7862.388,9732.248,9833.252
"2996",2023-07-21 19:10:00,8659.653,9003.626,7890.15,7102.726,7994.451,8480.362,7914.029,7862.142,9732.303,9833.384
"2997",2023-07-21 19:20:00,8659.684,9002.827,7890.508,7102.751,7994.51,8479.979,7911.233,7861.522,9732.338,9833.115
"2998",2023-07-21 19:30:00,8659.692,9000.725,7890.797,7102.758,7994.582,8479.914,7907.247,7860.913,9732.348,9831.769
"2999",2023-07-21 19:40:00,8659.695,9000.65,7891.021,7102.76,7994.805,8479.931,7905.065,7861.133,9732.35,9831.62
"3000",2023-07-21 19:50:00,8659.544,9000.65,7891.452,7102.76,7994.949,8479.99,7903.556,7861.126,9732.426,9831.318
"3001",2023-07-21 20:00:00,8659.695,9001.255,7894.874,7102.76,7994.901,8482.201,7903.284,7861.081,9734.312,9831.771
"3002",2023-07-21 20:10:00,8659.997,9002.235,7899.157,7104.344,7996.708,8485.145,7904.789,7862.509,9736.801,9832.299
"3003",2023-07-21 20:20:00,8663.165,9003.593,7903.203,7108.87,7999.847,8486.734,7907.924,7866.243,9739.291,9832.601
"3004",2023-07-21 20:30:00,8665.578,9005.63,7907.827,7113.999,8001.628,8489.107,7912.032,7869.976,9741.779,9833.883
"3005",2023-07-21 20:40:00,8668.295,9006.686,7910.459,7117.243,8002.836,8489.654,7917.52,7874.41,9743.514,9833.657
"3006",2023-07-21 20:50:00,8670.633,9007.139,7913.138,7121.77,8003.415,8491.377,7924.404,7879.265,9744.646,9833.883
"3007",2023-07-21 21:00:00,8672.594,9009.704,7916.94,7126.898,8005.943,8493.24,7929.858,7884.044,9746.079,9834.939
